id	gene	start	end	strand	name	cat	clr
sll0107	gene	2971475	2972023	-	KHG/KDPG aldolase	Energy metabolism	#ff0000
slr0103	gene	2972782	2973222	+	unknown protein	unknown	#CC9999
slr0104	gene	2973268	2975703	+	hypothetical protein	hypothetical protein	#9966CC
sll0103	gene	2975741	2977003	-	hypothetical protein	hypothetical protein	#9966CC
sll0102	gene	2977086	2978162	-	hypothetical protein	hypothetical protein	#9966CC
slr0105	gene	2978508	2979896	+	hypothetical protein	hypothetical protein	#9966CC
slr0106	gene	2979896	2980600	+	unknown protein	unknown	#CC9999
sll0101	gene	2980659	2980967	-	unknown protein	unknown	#CC9999
sll0100	gene	2981009	2982190	-	N-acyl-L-amino acid amidohydrolase	Amino acid biosynthesis	#a52a2a
sll0099	gene	2982289	2983566	-	precorrin-6y C5, 15-methyltransferase (decarboxylating)	Biosynthesis of cofactors, prosthetic groups, and carriers	#ff00ff
sll0098	gene	2983695	2984747	-	hypothetical protein	hypothetical protein	#9966CC
slr0108	gene	2984985	2986241	+	unknown protein	unknown	#CC9999
slr0109	gene	2986238	2987194	+	unknown protein	unknown	#CC9999
sll0096	gene	2987263	2988609	-	hypothetical protein	hypothetical protein	#9966CC
sll0095	gene	2988807	2990402	-	hypothetical protein	hypothetical protein	#9966CC
sll0094	gene	2990525	2991898	-	two-component sensor histidine kinase	Regulatory functions	#ffd700
slr0110	gene	2992055	2992690	+	hypothetical protein	hypothetical protein	#9966CC
slr0111	gene	2992802	2993323	+	unknown protein	unknown	#CC9999
slr0112	gene	2993505	2994062	+	unknown protein	unknown	#CC9999
slr0114	gene	2994185	2995717	+	putative PP2C-type protein phosphatase	Putative	#CC99FF
slr0115	gene	2995908	2996633	+	response regulator for energy transfer from phycobilisomes to photosystems	Regulatory functions	#ffd700
slr0116	gene	2996695	2997441	+	phycocyanobilin	Not curated completely	#9900CC
ssl0172	gene	2997811	2998080	-	putative transposase [ISY391c	Putative	#CC99FF
sll0092	gene	2998239	2998925	-	putative transposase [ISY391c	Putative	#CC99FF
slr0118	gene	2999181	3000560	+	thiamine biosynthesis protein ThiC	Biosynthesis of cofactors, prosthetic groups, and carriers	#ff00ff
slr0119	gene	3000786	3001742	+	hypothetical protein	hypothetical protein	#9966CC
slr0120	gene	3002075	3002797	+	probable tRNA/rRNA methyltransferase	Translation	#00bfff
slr0121	gene	3002966	3004453	+	hypothetical protein	hypothetical protein	#9966CC
sll0290	gene	3004454	3006640	-	polyphosphate kinase	Central intermediary metabolism	#006400
ssl0546	gene	3007280	3007573	-	septum site-determining protein MinE	Cellular processes	#ffff00
sll0289	gene	3007631	3008431	-	septum site-determining protein MinD	Cellular processes	#ffff00
sll0288	gene	3008508	3009251	-	septum site-determining protein MinC	Cellular processes	#ffff00
slr0298	gene	3009463	3010095	+	FraH protein homolog	Other categories	#000000
slr0299	gene	3010157	3010864	+	hypothetical protein	hypothetical protein	#9966CC
slr0300	gene	3010840	3011424	+	hypothetical protein	hypothetical protein	#9966CC
slr0301	gene	3011672	3014128	+	phosphoenolpyruvate synthase	Energy metabolism	#ff0000
slr0302	gene	3014390	3016696	+	unknown protein	unknown	#CC9999
slr0303	gene	3017183	3018151	+	hypothetical protein	hypothetical protein	#9966CC
slr0304	gene	3018204	3019214	+	hypothetical protein	hypothetical protein	#9966CC
slr0305	gene	3019261	3019890	+	hypothetical protein	hypothetical protein	#9966CC
slr0306	gene	3020301	3021821	+	unknown protein	unknown	#CC9999
sll0286	gene	3021893	3022408	-	hypothetical protein YCF52	hypothetical protein	#9966CC
sll0284	gene	3022532	3024271	-	hypothetical protein	hypothetical protein	#9966CC
sll0283	gene	3024508	3025746	-	hypothetical protein	hypothetical protein	#9966CC
slr0309	gene	3026236	3027657	+	probable methyltransferase	Other categories	#000000
sll0282	gene	3028501	3029481	-	unknown protein	unknown	#CC9999
sll0281	gene	3029483	3030655	-	unknown protein	unknown	#CC9999
sll0280	gene	3030725	3031828	-	unknown protein	unknown	#CC9999
ssr0511	gene	3032223	3032480	+	unknown protein	unknown	#CC9999
slr0311	gene	3032496	3034775	+	two-component sensor histidine kinase	Regulatory functions	#ffd700
slr0312	gene	3034783	3035412	+	two-component response regulator NarL subfamily	Regulatory functions	#ffd700
slr0313	gene	3035634	3036191	+	hypothetical protein	hypothetical protein	#9966CC
slr0314	gene	3036234	3037064	+	non-heme chloroperoxidase	Other categories	#000000
slr0315	gene	3037310	3038044	+	probable oxidoreductase	Other categories	#000000
slr0316	gene	3038375	3039166	+	hypothetical protein	hypothetical protein	#9966CC
ssr0515	gene	3039298	3039597	+	hypothetical protein	hypothetical protein	#9966CC
slr0317	gene	3039858	3040721	+	hypothetical protein	hypothetical protein	#9966CC
slr0318	gene	3040804	3041415	+	unknown protein	unknown	#CC9999
slr0319	gene	3041494	3042408	+	beta-lactamase	Other categories	#000000
ssl0511	gene	3042487	3042672	-	hypothetical protein	hypothetical protein	#9966CC
slr0786	gene	3042789	3043613	+	methionine aminopeptidase	Translation	#00bfff
sll0800	gene	3043528	3043926	-	hypothetical protein	hypothetical protein	#9966CC
ssl1493	gene	3044419	3044655	-	unknown protein	unknown	#CC9999
slr0787	gene	3044833	3045852	+	hypothetical protein	hypothetical protein	#9966CC
slr0788	gene	3045877	3047265	+	similar to pre-B cell enhancing factor	Other categories	#000000
slr0789	gene	3047714	3048271	+	hypothetical protein	hypothetical protein	#9966CC
slr0790	gene	3048285	3048635	+	similar to ultraviolet light resistance protein B	Not curated completely	#9900CC
sll0798	gene	3048902	3050266	-	Ni(II)-sensor and/or redox sensor, two-component sensor histidine kinase	Regulatory functions	#ffd700
sll0797	gene	3050263	3050967	-	redox-responsive and/or Ni(II)-responsive regulator, two-component response regulator OmpR subfamily	Regulatory functions	#ffd700
slr0793	gene	3051086	3051733	+	cation efflux system protein involved in nickel and cobalt tolerance	Not curated completely	#9900CC
slr0794	gene	3051772	3054936	+	cation efflux system protein involved in nickel and cobalt tolerance	Transport and binding proteins	#00ff00
slr0795	gene	3054872	3055699	+	cation efflux system protein involved in nickel and cobalt tolerance	Not curated completely	#9900CC
slr0796	gene	3055814	3057151	+	nickel permease involved in nickel and cobalt tolerance	Transport and binding proteins	#00ff00
sll0794	gene	3057217	3058329	-	cobalt-dependent transcriptional regulator	Biosynthesis of cofactors, prosthetic groups, and carriers	#ff00ff
slr0797	gene	3058411	3060339	+	cobalt-transporting P-type ATPase (cobalt efflux pump) involved in cobalt tolerance	Transport and binding proteins	#00ff00
sll0793	gene	3060469	3060795	-	hypothetical protein	hypothetical protein	#9966CC
sll0792	gene	3060807	3061205	-	Zinc-responsive repressor ZiaR	Regulatory functions	#ffd700
slr0798	gene	3061357	3063522	+	zinc-transporting P-type ATPase (zinc efflux pump) involved in zinc tolerance	Transport and binding proteins	#00ff00
sll0790	gene	3063549	3064925	-	two-component sensor histidine kinase	Regulatory functions	#ffd700
sll0789	gene	3064912	3065610	-	two-component response regulator OmpR subfamily	Regulatory functions	#ffd700
sll0788	gene	3065617	3066207	-	hypothetical protein	hypothetical protein	#9966CC
slr0799	gene	3066429	3066752	+	putative transposase [ISY802c	Putative	#CC99FF
slr0800	gene	3066749	3067177	+	putative transposase [ISY802c	Putative	#9900CC
ssl1464	gene	3067358	3067648	-	unknown protein	unknown	#CC9999
sll0787	gene	3067652	3068620	-	hypothetical protein	hypothetical protein	#9966CC
sll0786	gene	3068630	3069208	-	unknown protein	unknown	#CC9999
sll0785	gene	3069162	3070250	-	unknown protein	unknown	#CC9999
sll0784	gene	3070281	3071321	-	nitrilase	Amino acid biosynthesis	#a52a2a
sll0783	gene	3071459	3071941	-	unknown protein	unknown	#CC9999
slr0801	gene	3072406	3073656	+	hypothetical protein	hypothetical protein	#9966CC
sll0782	gene	3073629	3074738	-	transcriptional regulator	Regulatory functions	#ffd700
sll0781	gene	3075110	3075577	-	hypothetical protein	hypothetical protein	#9966CC
sll0780	gene	3075546	3075848	-	unknown protein	unknown	#CC9999
sll0779	gene	3075896	3078550	-	unknown protein	unknown	#CC9999
sll0778	gene	3078838	3081210	-	ABC transporter, ATP-binding protein	Transport and binding proteins	#00ff00
sll0777	gene	3081264	3082181	-	putative carboxypeptidase	Other categories	#000000
sll0776	gene	3082151	3083668	-	serine/threonine kinase	Regulatory functions	#ffd700
sll0775	gene	3083746	3084123	-	unknown protein	unknown	#CC9999
ssr1169	gene	3084421	3084585	+	stress induced hydrophobic peptide homolog	Other categories	#000000
slr0697	gene	3084677	3088435	+	5-oxoprolinase homolog	Other categories	#000000
slr0698	gene	3088419	3088883	+	hypothetical protein	hypothetical protein	#9966CC
slr0699	gene	3089093	3089515	+	unknown protein	unknown	#CC9999
slr0700	gene	3089656	3091014	+	probable amino acid permease	Other categories	#000000
slr0701	gene	3091244	3091657	+	transcriptional regulator	Regulatory functions	#ffd700
slr0702	gene	3091764	3093017	+	unknown protein	unknown	#CC9999
sll0678	gene	3093408	3093845	-	hypothetical protein	hypothetical protein	#9966CC
sll0677	gene	3093908	3094693	-	putative transposase [ISY523h	Putative	#CC99FF
ssl1277	gene	3094773	3094970	-	putative transposase	Other categories	#000000
sll0676	gene	3095044	3095586	-	hypothetical protein	hypothetical protein	#9966CC
ssr1175	gene	3096048	3096332	+	putative transposase [ISY100v	Putative	#CC99FF
slr0703	gene	3096388	3097173	+	putative transposase [ISY523i	Putative	#CC99FF
smr0002	gene	3097275	3097379	+	putative transposase [ISY100v	Putative	#CC99FF
slr0704	gene	3097436	3098284	+	putative transposase [ISY100g	Putative	#CC99FF
ssr1176	gene	3098425	3098718	+	putative transposase [ISY100v	Putative	#CC99FF
sll0672	gene	3098729	3101566	-	cation-transporting p-type ATPase PacL	Transport and binding proteins	#00ff00
sll0671	gene	3101820	3102962	-	probable cation transporter	Transport and binding proteins	#00ff00
sll0670	gene	3103070	3103579	-	hypothetical protein	hypothetical protein	#9966CC
sll0669	gene	3103784	3104104	-	unknown protein	unknown	#CC9999
slr0707	gene	3104142	3107102	+	DNA polymerase I	Not curated completely	#9900CC
slr0708	gene	3107285	3108493	+	periplasmic protein, function unknown	function unknown	#999999
sll0668	gene	3108643	3109023	-	putative transposase [ISY352e	Putative	#CC99FF
sll0667	gene	3109036	3109695	-	putative transposase [ISY352e	Putative	#CC99FF
sll0666	gene	3109733	3110152	-	putative transposase [ISY523r	Putative	#CC99FF
sll0665	gene	3110216	3110560	-	putative transposase [ISY523r	Putative	#CC99FF
sll0664	gene	3110910	3111830	-	unknown protein	unknown	#CC9999
slr0709	gene	3111996	3112388	+	hypothetical protein	hypothetical protein	#9966CC
slr0710	gene	3112517	3113803	+	glutamate dehydrogenase (NADP+)	Amino acid biosynthesis	#a52a2a
slr0711	gene	3113874	3114287	+	hypothetical protein	hypothetical protein	#9966CC
slr0712	gene	3114479	3115447	+	hypothetical protein	hypothetical protein	#9966CC
sll0662	gene	3115572	3115973	-	4Fe-4S type iron-sulfur protein	Not curated completely	#9900CC
sll0661	gene	3115973	3116359	-	hypothetical protein YCF35	hypothetical protein	#9966CC
ssl1263	gene	3116440	3116682	-	hypothetical protein	hypothetical protein	#9966CC
sll0660	gene	3117042	3118091	-	pyridoxal phosphate biosynthetic protein PdxA	Biosynthesis of cofactors, prosthetic groups, and carriers	#ff00ff
smr0003	gene	3118192	3118302	+	cytochrome b6-f complex subunit PetM	Photosynthesis and respiration	#6b8e23
slr0713	gene	3118391	3119515	+	tRNA-guanine transglycosylase	Translation	#00bfff
sll0659	gene	3119608	3121176	-	hypothetical protein	hypothetical protein	#9966CC
sll0658	gene	3121193	3121687	-	hypothetical protein	hypothetical protein	#9966CC
ssl1255	gene	3121684	3121953	-	hypothetical protein	hypothetical protein	#9966CC
sll0657	gene	3121972	3123069	-	phospho-N-acetylmuramoyl-pentapeptide-transferase	Cell envelope	#fa8072
slr0765	gene	3123182	3125035	+	hypothetical protein	hypothetical protein	#9966CC
sll0745	gene	3125045	3126199	-	phosphofructokinase	Energy metabolism	#ff0000
sll0744	gene	3126311	3127342	-	hypothetical protein	hypothetical protein	#9966CC
sll0743	gene	3127364	3127846	-	hypothetical protein	hypothetical protein	#9966CC
sll0742	gene	3127864	3128313	-	hypothetical protein	hypothetical protein	#9966CC
sll0741	gene	3128387	3131986	-	pyruvate flavodoxin oxidoreductase	Photosynthesis and respiration	#6b8e23
sll0740	gene	3132577	3133284	-	hypothetical protein	hypothetical protein	#9966CC
sll0739	gene	3133291	3135138	-	ATP-binding protein of molybdate ABC transporter	Transport and binding proteins	#00ff00
sll0738	gene	3135185	3135997	-	molybdate-binding periplasmic protein	Transport and binding proteins	#00ff00
sll0737	gene	3136019	3138604	-	hypothetical protein	hypothetical protein	#9966CC
sll0048	gene	3138917	3139855	-	unknown protein	unknown	#CC9999
sll0047	gene	3140045	3140326	-	hypothetical protein YCF12	hypothetical protein	#9966CC
slr0022	gene	3140307	3140678	+	hypothetical protein	hypothetical protein	#9966CC
sll0045	gene	3140713	3142875	-	sucrose phosphate synthase	Energy metabolism	#ff0000
slr0023	gene	3142957	3143571	+	unknown protein	unknown	#CC9999
sll0044	gene	3143696	3144181	-	unknown protein	unknown	#CC9999
sll0043	gene	3144213	3148421	-	positive phototaxis protein, homologous to chemotaxis protein CheA, two-component hybrid histidine kinase	Regulatory functions	#ffd700
sll0042	gene	3148438	3148929	-	methyl-accepting chemotaxis protein for positive phototaxis	Cellular processes	#ffff00
sll0041	gene	3148975	3151977	-	phytochrome-like photoreceptor protein for positive phototaxis; homologous to methyl-accepting chemotaxis protein	Cellular processes	#ffff00
sll0040	gene	3152239	3152682	-	positive phototaxis protein, homologous to chemotaxis protein CheW	Cellular processes	#ffff00
sll0039	gene	3152955	3153314	-	positive phototaxis protein, two-component response regulator CheY subfamily	Regulatory functions	#ffd700
sll0038	gene	3153452	3154660	-	positive phototaxis protein, two-component response regulator PatA subfamily	Regulatory functions	#ffd700
slr0031	gene	3154910	3156664	+	hypothetical protein	hypothetical protein	#9966CC
slr0032	gene	3156760	3157677	+	probable branched-chain amino acid aminotransferase	Amino acid biosynthesis	#a52a2a
slr0033	gene	3157734	3158048	+	glutamyl-tRNA(Gln) amidotransferase subunit C	Translation	#00bfff
sll0037	gene	3158106	3159116	-	hypothetical protein	hypothetical protein	#9966CC
sll0036	gene	3159350	3160651	-	hypothetical protein	hypothetical protein	#9966CC
slr0036	gene	3160717	3161886	+	aspartate aminotransferase	Amino acid biosynthesis	#a52a2a
sll0034	gene	3161899	3162675	-	putative carboxypeptidase	Other categories	#000000
sll0033	gene	3162738	3164243	-	carotene isomerase	Not curated completely	#9900CC
sll0031	gene	3164404	3165591	-	hypothetical protein	hypothetical protein	#9966CC
slr0038	gene	3166050	3166448	+	hypothetical protein	hypothetical protein	#9966CC
slr0039	gene	3166607	3167680	+	hypothetical protein	hypothetical protein	#9966CC
sll0030	gene	3167887	3168801	-	cmp operon transcriptional regulator, LysR family protein	Regulatory functions	#ffd700
slr0040	gene	3169054	3170412	+	bicarbonate transport system substrate-binding protein	Transport and binding proteins	#00ff00
slr0041	gene	3170475	3171317	+	bicarbonate transport system permease protein	Transport and binding proteins	#00ff00
slr0042	gene	3171428	3173158	+	probable porin; major outer membrane protein	Cell envelope	#fa8072
slr0043	gene	3173335	3175338	+	bicarbonate transport system ATP-binding protein	Transport and binding proteins	#00ff00
slr0044	gene	3175411	3176259	+	bicarbonate transport system ATP-binding protein	Transport and binding proteins	#00ff00
sll0027	gene	3176543	3178066	-	NADH dehydrogenase subunit 4 (involved in constitutive, low affinity CO2 uptake)	Photosynthesis and respiration	#6b8e23
sll0026	gene	3178231	3180135	-	NADH dehydrogenase subunit 5 (involved in constitutive, low affinity CO2 uptake)	Photosynthesis and respiration	#6b8e23
sll0518	gene	3180380	3181537	-	unknown protein	unknown	#CC9999
sll0517	gene	3181708	3182013	-	putative RNA binding protein	Translation	#00bfff
slr0525	gene	3182315	3183007	+	Mg-protoporphyrin IX methyl transferase	Biosynthesis of cofactors, prosthetic groups, and carriers	#ff00ff
slr0526	gene	3183014	3183796	+	3-methyl-2-oxobutanoate hydroxymethyltransferase	Biosynthesis of cofactors, prosthetic groups, and carriers	#ff00ff
slr0527	gene	3183873	3184571	+	transcription regulator ExsB homolog	Regulatory functions	#ffd700
slr0528	gene	3184733	3186250	+	UDP-N-acetylmuramoylalanyl-D-glutamate--2, 6-diaminopimelate ligase	Cell envelope	#fa8072
sll0514	gene	3186379	3188043	-	hypothetical protein	hypothetical protein	#9966CC
sml0013	gene	3188105	3188227	-	hypothetical protein	hypothetical protein	#9966CC
slr0529	gene	3188483	3189748	+	glucosylglycerol transport system substrate-binding protein	Transport and binding proteins	#00ff00
slr0530	gene	3189929	3190768	+	glucosylglycerol transport system permease protein	Transport and binding proteins	#00ff00
slr0531	gene	3190768	3191664	+	glucosylglycerol transport system permease protein	Transport and binding proteins	#00ff00
