id	count	start	end	strand	genes	condition	uef	name
NA	1	3292966	3292118	-	NA	N	3.74	unknown protein
TU3466	1	3292966	3292118	-	sll1333	N	3.74	unknown protein
TU3468, TU3469	1	3293018	3294740	+	sll1330	15C	1.54	hypothetical protein
TU3467	1	3293018	3294740	+	slr1431	15C	1.54	hypothetical protein
TU3468	0	3293712	3293174	-	NA	15C	5.5	NA
TU3467	0	3293712	3293174	-	slr1431	15C	5.5	NA
TU3469	1	3295276	3293957	-	sll1330	N	1.15	OmpR subfamily protein
TU3467	1	3295276	3293957	-	slr1431	N	1.15	OmpR subfamily protein
NA	1	3296411	3296842	+	NA	15C	1.37	hypothetical protein
TU3471	1	3296411	3296842	+	slr1451	15C	1.37	hypothetical protein
NA	1	3296429	3295277	-	NA	15C	1.46	monophosphatase
TU3470	1	3296429	3295277	-	sll1329	15C	1.46	monophosphatase
TU3472	0	3296914	3297220	+	NA	N	1.03	NA
TU3473	0	3296914	3297220	+	sll1367	N	1.03	NA
TU3473	1	3298147	3296994	-	sll1367	P	1.12	hypothetical protein
TU3472	1	3298147	3296994	-	slr1451	P	1.12	hypothetical protein
TU3474	0	3302061	3302461	+	NA	15C	1	NA
TU3475	0	3302061	3302461	+	NA	15C	1	NA
TU3475	0	3302620	3302390	-	NA	Fe	1.03	NA
TU3474	0	3302620	3302390	-	slr1455	Fe	1.03	NA
TU3476	0	3302646	3302747	+	NA	exp. P.	1.38	NA
TU3477	0	3302646	3302747	+	NA	exp. P.	1.38	NA
TU3476	0	3302699	3302621	-	NA	42C	1.25	NA
TU3477	0	3302699	3302621	-	NA	42C	1.25	NA
NA	1	3302755	3302948	+	NA	15C	1.2	general secretion pathway protein G
TU3478	1	3302755	3302948	+	slr1456	15C	1.2	general secretion pathway protein G
TU3479	0	3303435	3303044	-	NA	15C	2.74	NA
NA	0	3303435	3303044	-	slr1456	15C	2.74	NA
NA	0	3304519	3304618	+	NA	0	1.02	chromate transport protein 
TU3480	0	3304519	3304618	+	slr1457	0	1.02	chromate transport protein 
TU3481	1	3304810	3305644	+	NA	P	1.1	phycobilisome core component
TU3482	1	3304810	3305644	+	slr1459	P	1.1	phycobilisome core component
TU3481	0	3304834	3304733	-	NA	15C	2.76	NA
TU3482	0	3304834	3304733	-	slr1459	15C	2.76	NA
TU3483	0	3306609	3306710	+	NA	HL	1.18	NA
NA	0	3306609	3306710	+	sll1366	HL	1.18	NA
TU3485	0	3308419	3308518	+	NA	15C	2.03	NA
TU3484	0	3308419	3308518	+	sll1366	15C	2.03	NA
TU3485	1	3308792	3308309	-	NA	15C	1.21	Snf2.Rad54 family helicase
TU3484	1	3308792	3308309	-	sll1366	15C	1.21	Snf2.Rad54 family helicase
NA	1	3308828	3309637	+	sll1365	N	1.32	hypothetical protein
TU3486	1	3308828	3309637	+	slr1461	N	1.32	hypothetical protein
NA	1	3311508	3311139	-	NA	exp. P.	1.65	unknown protein
TU3487	1	3311508	3311139	-	sll1365	exp. P.	1.65	unknown protein
NA	1	3311581	3311719	+	NA	0	1.3	hypothetical protein
TU3488	1	3311581	3311719	+	slr1462	0	1.3	hypothetical protein
NA	0	3312324	3312566	+	NA	15C	3.07	hypothetical protein 
TU3489	0	3312324	3312566	+	slr1462	15C	3.07	hypothetical protein 
TU3490	0	3312964	3313354	+	NA	15C	1.17	NA
TU3491	0	3312964	3313354	+	NA	15C	1.17	NA
TU3490	0	3313275	3313174	-	NA	15C	1.84	NA
TU3491	0	3313275	3313174	-	NA	15C	1.84	NA
TU3493	1	3313507	3315761	+	NA	15C	1.31	ncRNA, elongation factor EF-G
TU3492	1	3313507	3315761	+	ncr1640, slr1463	15C	1.31	ncRNA, elongation factor EF-G
TU3493	0	3313696	3313597	-	NA	HL	1.02	NA
TU3492	0	3313696	3313597	-	ncr1640, slr1463	HL	1.02	NA
NA	0	3315762	3315849	+	NA	0	1.18	NA
TU3494	0	3315762	3315849	+	NA	0	1.18	NA
NA	1	3315850	3316028	+	NA	N	1.71	hypothetical protein
TU3495	1	3315850	3316028	+	slr1464	N	1.71	hypothetical protein
NA	0	3317157	3316679	-	slr1464	P	1.17	NA
TU3496	0	3317157	3316679	-	ssrA	P	1.17	NA
NA	1	3317628	3317158	-	NA	exp. P.	1.76	an assembly factor for iron-sulfur culsters , tmRNA
TU3497	1	3317628	3317158	-	ssl2667, ssrA	exp. P.	1.76	an assembly factor for iron-sulfur culsters , tmRNA
NA	1	3318737	3317629	-	NA	HL	2.27	ketol-acid reductoisomerase
TU3498	1	3318737	3317629	-	sll1363	HL	2.27	ketol-acid reductoisomerase
NA	2	3318799	3320219	+	sll0631	HL	1.53	hypothetical protein , phosphorybosilformimino-5-amino- phosphorybosil-4- imidazolecarboxamideisomerase
TU3499	2	3318799	3320219	+	slr0651, slr0652	HL	1.53	hypothetical protein , phosphorybosilformimino-5-amino- phosphorybosil-4- imidazolecarboxamideisomerase
NA	1	3321760	3320919	-	NA	15C	2.3	L-aspartate oxidase
TU3500	1	3321760	3320919	-	sll0631	15C	2.3	L-aspartate oxidase
TU3502	0	3321862	3321961	+	NA	N	2.83	NA
TU3501	0	3321862	3321961	+	sll0630	N	2.83	NA
TU3502	1	3322695	3321761	-	NA	exp. P.	1.18	unknown protein
TU3501	1	3322695	3321761	-	sll0630	exp. P.	1.18	unknown protein
NA	1	3322943	3322717	-	NA	exp. P.	2.42	ncRNA, alternative photosystem I reaction center subunit X
TU3503	1	3322943	3322717	-	ncl1690, sll0629	exp. P.	2.42	ncRNA, alternative photosystem I reaction center subunit X
TU3505	1	3323053	3324618	+	NA	Fe	1.47	ncRNA, principal RNA polymerase sigma factor SigA
TU3504	1	3323053	3324618	+	ncr1650, slr0653	Fe	1.47	ncRNA, principal RNA polymerase sigma factor SigA
TU3505	0	3324977	3324333	-	NA	N	1.74	NA
TU3504, TU3506	0	3324977	3324333	-	ncr1650, slr0653	N	1.74	NA
TU3511	2	3330216	3331594	+	NA	exp. P.	1.28	ncRNA, unknown protein , hypothetical protein
TU3510	2	3330216	3331594	+	ncr1660, slr0654, slr0655	exp. P.	1.28	ncRNA, unknown protein , hypothetical protein
TU3511	0	3331305	3331045	-	NA	exp. P.	1.19	NA
TU3510	0	3331305	3331045	-	ncr1660, slr0654, slr0655	exp. P.	1.19	NA
TU3513, TU3514	1	3331595	3333020	+	6803t41	N	1.19	hypothetical protein
TU3512	1	3331595	3333020	+	slr0656	N	1.19	hypothetical protein
TU3513	0	3332881	3332780	-	NA	HL	3.27	NA
TU3512	0	3332881	3332780	-	slr0656	HL	3.27	NA
TU3514	0	3333021	3333149	+	6803t41	15C	1.95	NA
TU3515	0	3333021	3333149	+	NA	15C	1.95	NA
TU3514	1	3333119	3332882	-	6803t41	15C	1.11	NA
TU3512, TU3515	1	3333119	3332882	-	slr0656	15C	1.11	NA
TU3517, TU3518, TU3519	2	3333208	3336395	+	NA	15C	1.83	aspartate kinase , unknown protein , ncRNA
TU3516	2	3333208	3336395	+	slr0657, slr0658, ncr1670	15C	1.83	aspartate kinase , unknown protein , ncRNA
TU3517	0	3335414	3334997	-	NA	Fe	1.09	NA
TU3516	0	3335414	3334997	-	slr0657, slr0658, ncr1670	Fe	1.09	NA
TU3518	0	3335712	3335554	-	NA	exp. P.	3.81	NA
TU3516	0	3335712	3335554	-	slr0657, slr0658, ncr1670	exp. P.	3.81	NA
TU3519	0	3335934	3335833	-	NA	exp. P.	3.78	NA
TU3516	0	3335934	3335833	-	slr0657, slr0658, ncr1670	exp. P.	3.78	NA
NA	1	3336406	3338656	+	NA	Fe	1.11	oligopeptidase A
TU3520	1	3336406	3338656	+	slr0659	Fe	1.11	oligopeptidase A
TU3522	1	3338657	3339641	+	sll0626	Fe	1.07	pyrroline-5-carboxylate reductase
TU3521	1	3338657	3339641	+	slr0661	Fe	1.07	pyrroline-5-carboxylate reductase
TU3522	0	3339350	3339257	-	NA	15C	1.56	NA
TU3521	0	3339350	3339257	-	slr0661	15C	1.56	NA
TU3524	0	3341061	3341162	+	NA	Fe	1.01	NA
TU3523	0	3341061	3341162	+	ncl1710, sll0624, sll0625, sll0626	Fe	1.01	NA
TU3524	3	3342723	3339623	-	NA	15C	1.72	ncRNA, unknown protein , unknown protein , putative neutral invertase
TU3523	3	3342723	3339623	-	ncl1710, sll0624, sll0625, sll0626	15C	1.72	ncRNA, unknown protein , unknown protein , putative neutral invertase
TU3526, TU3527	1	3342832	3345105	+	sll0623	Fe	1.73	arginine decarboxylase
TU3525	1	3342832	3345105	+	slr0662	Fe	1.73	arginine decarboxylase
TU3526	0	3343733	3343634	-	NA	Fe	1.11	NA
TU3525	0	3343733	3343634	-	slr0662	Fe	1.11	NA
TU3527	1	3345806	3344899	-	sll0623	exp. P.	3.9	unknown protein
TU3525	1	3345806	3344899	-	slr0662	exp. P.	3.9	unknown protein
NA	2	3347760	3345807	-	NA	0	1.17	putative c-type cytochrome biogenesis protein CcdA , quinolinate synthetase
TU3528	2	3347760	3345807	-	sll0621, sll0622	0	1.17	putative c-type cytochrome biogenesis protein CcdA , quinolinate synthetase
NA	2	3347861	3348625	+	NA	N	1.01	hypothetical protein , hypothetical protein
TU3529	2	3347861	3348625	+	ssr1114, slr0664	N	1.01	hypothetical protein , hypothetical protein
TU3531	2	3348643	3352561	+	NA	N	2.09	aconitate hydratase , unknown protein
TU3530	2	3348643	3352561	+	slr0665, slr0666	N	2.09	aconitate hydratase , unknown protein
TU3531	0	3351512	3351299	-	NA	15C	1.01	NA
TU3530	0	3351512	3351299	-	slr0665, slr0666	15C	1.01	NA
TU3533	2	3352562	3354203	+	sll1499	exp. P.	1.46	unknown protein , unknown protein
TU3532	2	3352562	3354203	+	slr0667, slr0668	exp. P.	1.46	unknown protein , unknown protein
TU3534	0	3358322	3358423	+	NA	15C	1.81	NA
TU3533	0	3358322	3358423	+	sll1499	15C	1.81	NA
TU3533, TU3536	1	3358815	3359719	+	ncl1720, sll1499	exp. P.	1.65	D-lactate dehydrogenase
TU3535	1	3358815	3359719	+	slr1556	exp. P.	1.65	D-lactate dehydrogenase
TU3533	1	3358910	3353945	-	sll1499	exp. P.	1.2	ferredoxin-dependent glutamate synthase
TU3532, TU3534, TU3535	1	3358910	3353945	-	slr0667, slr0668, slr1556	exp. P.	1.2	ferredoxin-dependent glutamate synthase
TU3536	0	3359688	3358911	-	ncl1720	exp. P.	1.46	NA
TU3535	0	3359688	3358911	-	slr1556	exp. P.	1.46	NA
TU3537	0	3359824	3360742	+	NA	Dark	1.03	NA
TU3538	0	3359824	3360742	+	sll1498	Dark	1.03	NA
TU3539	0	3361815	3361904	+	NA	15C	1.13	NA
TU3538	0	3361815	3361904	+	sll1498	15C	1.13	NA
TU3538, TU3541	1	3361905	3363734	+	sll1496, sll1498	15C	1.01	hypothetical protein
TU3540	1	3361905	3363734	+	slr1557	15C	1.01	hypothetical protein
TU3538	1	3361998	3360482	-	sll1498	N	3.88	carbamoyl phosphate synthase small subunit
TU3537, TU3539, TU3540	1	3361998	3360482	-	slr1557	N	3.88	carbamoyl phosphate synthase small subunit
TU3541	0	3362859	3362760	-	NA	N	1.06	NA
TU3540	0	3362859	3362760	-	slr1557	N	1.06	NA
TU3542	0	3364055	3364719	+	NA	15C	1.26	NA
TU3543	0	3364055	3364719	+	sll1496	15C	1.26	NA
TU3542	1	3365822	3364202	-	NA	exp. P.	1.33	mannose-1Phosphate guanylyltransferase
TU3543	1	3365822	3364202	-	sll1496	exp. P.	1.33	mannose-1Phosphate guanylyltransferase
NA	0	3366452	3365823	-	NA	exp. P.	1.03	hypothetical protein 
TU3544	0	3366452	3365823	-	sll1495	exp. P.	1.03	hypothetical protein 
TU3545	0	3366868	3366934	+	NA	N	2.2	NA
NA	0	3366868	3366934	+	sll1495	N	2.2	NA
NA	1	3367354	3367068	-	NA	0	1.1	hydroxyglutarate oxidase
TU3546	1	3367354	3367068	-	sll1495	0	1.1	hydroxyglutarate oxidase
NA	0	3367475	3367821	+	NA	N	1.27	shikimate 5-dehydrogenase 
TU3547	0	3367475	3367821	+	slr1559	N	1.27	shikimate 5-dehydrogenase 
NA	0	3368111	3368273	+	NA	15C	1.25	shikimate 5-dehydrogenase 
TU3548	0	3368111	3368273	+	slr1559	15C	1.25	shikimate 5-dehydrogenase 
TU3549	3	3368383	3371224	+	slr1560, slr1562, slr1563	HL	1.04	histidyl tRNA synthetase , glutaredoxin , hypothetical protein
TU3550, TU3551	3	3368383	3371224	+	ssl2891	HL	1.04	histidyl tRNA synthetase , glutaredoxin , hypothetical protein
TU3550	0	3369625	3369526	-	NA	exp. P.	1.47	NA
TU3549	0	3369625	3369526	-	slr1560, slr1562, slr1563	exp. P.	1.47	NA
TU3551	0	3370676	3370575	-	NA	exp. P.	1.58	NA
TU3549	0	3370676	3370575	-	slr1560, slr1562, slr1563	exp. P.	1.58	NA
TU3552	1	3371225	3372100	+	slr1564	stat. P.	1.46	RNA polymerase sigma factor SigF
TU3553	1	3371225	3372100	+	ssl2891	stat. P.	1.46	RNA polymerase sigma factor SigF
TU3553	0	3371657	3371558	-	NA	N	1.26	NA
TU3552	0	3371657	3371558	-	slr1564	N	1.26	NA
TU3555, TU3556, TU3557	2	3372101	3373725	+	sll1491	15C	1.16	hypothetical protein , hypothetical protein
TU3554	2	3372101	3373725	+	slr1565, slr1566	15C	1.16	hypothetical protein , hypothetical protein
TU3555	0	3372370	3372262	-	NA	15C	1.31	NA
TU3554	0	3372370	3372262	-	slr1565, slr1566	15C	1.31	NA
TU3556	0	3372620	3372387	-	NA	15C	1.86	NA
TU3554	0	3372620	3372387	-	slr1565, slr1566	15C	1.86	NA
TU3557	1	3374802	3372806	-	sll1491	P	1.02	beta transducin-likeProtein
TU3554	1	3374802	3372806	-	slr1565, slr1566	P	1.02	beta transducin-likeProtein
NA	0	3374821	3375162	+	NA	15C	1.32	NA
TU3558	0	3374821	3375162	+	NA	15C	1.32	NA
NA	2	3379793	3378479	-	NA	exp. P.	2.34	hypothetical protein , circadian phase modifier CpmA homolog
TU3559	2	3379793	3378479	-	sll1488, sll1489	exp. P.	2.34	hypothetical protein , circadian phase modifier CpmA homolog
TU3561	3	3380067	3382447	+	NA	42C	1.1	hypothetical protein , unknown protein , hypothetical protein
TU3560	3	3380067	3382447	+	slr1570, slr1571, slr1572	42C	1.1	hypothetical protein , unknown protein , hypothetical protein
TU3561	0	3382043	3381903	-	NA	N	1.06	NA
TU3560	0	3382043	3381903	-	slr1570, slr1571, slr1572	N	1.06	NA
TU3562	1	3382448	3384072	+	slr1573	42C	1.64	hypothetical protein
TU3563, TU3564	1	3382448	3384072	+	ssl2874	42C	1.64	hypothetical protein
TU3562	1	3383995	3383084	-	slr1573	Fe	1.82	hypothetical protein
TU3563	1	3383995	3383084	-	ssl2874	Fe	1.82	hypothetical protein
NA	1	3384095	3384196	+	NA	N	10.02	probable potassium efflux system
TU3565	1	3384095	3384196	+	slr1575	N	10.02	probable potassium efflux system
TU3564	0	3384099	3383998	-	NA	exp. P.	2	NA
TU3562	0	3384099	3383998	-	slr1573	exp. P.	2	NA
TU3566	0	3385539	3385407	-	NA	15C	1.11	NA
NA	0	3385539	3385407	-	slr1575	15C	1.11	NA
NA	2	3385554	3386121	+	NA	15C	1.77	unknown protein , hypothetical protein
TU3567	2	3385554	3386121	+	slr1576, slr1577	15C	1.77	unknown protein , hypothetical protein
TU3569, TU3570	1	3386749	3388683	+	sll1485, sll1486	15C	2.47	hypothetical protein
TU3568	1	3386749	3388683	+	slr1579	15C	2.47	hypothetical protein
TU3569	0	3387501	3387400	-	NA	exp. P.	1.26	NA
TU3568	0	3387501	3387400	-	slr1579	exp. P.	1.26	NA
TU3570	2	3390183	3388085	-	sll1485, sll1486	N	1.57	hypothetical protein , hypothetical protein
TU3568	2	3390183	3388085	-	slr1579	N	1.57	hypothetical protein , hypothetical protein
NA	2	3392216	3390354	-	NA	Fe	1.01	periplasmic protein, similar to transforming growt h factor induced protein , type 2 NADH dehydrogenase
TU3571	2	3392216	3390354	-	sll1483, sll1484	Fe	1.01	periplasmic protein, similar to transforming growt h factor induced protein , type 2 NADH dehydrogenase
NA	2	3394882	3392288	-	NA	Fe	1.24	ABC-transporter membrane fusion protein , ABC transporter permease protein
TU3572	2	3394882	3392288	-	sll1481, sll1482	Fe	1.24	ABC-transporter membrane fusion protein , ABC transporter permease protein
TU3573	0	3394905	3395342	+	NA	15C	2.75	NA
TU3574	0	3394905	3395342	+	sll1479	15C	2.75	NA
TU3573	1	3395710	3394925	-	NA	N	1.62	6Phosphogluconolactonase
TU3574	1	3395710	3394925	-	sll1479	N	1.62	6Phosphogluconolactonase
TU3576	0	3397883	3398635	+	NA	15C	1.13	NA
TU3575	0	3397883	3398635	+	sll1476, yfr2c, sll1477	15C	1.13	NA
TU3576	1	3398352	3395711	-	NA	HL	1.08	ncRNA, hypothetical protein
TU3575	1	3398352	3395711	-	yfr2c, sll1477	HL	1.08	ncRNA, hypothetical protein
TU3577	0	3398636	3398874	+	NA	P	1.16	NA
NA	0	3398636	3398874	+	sll1476	P	1.16	NA
TU3579	1	3398875	3400797	+	sll1471, sll1472, sll1473, sll1474, sll1475	0	1.03	hypothetical protein
TU3578	1	3398875	3400797	+	slr1583	0	1.03	hypothetical protein
TU3580	0	3401425	3401494	+	NA	stat. P.	1.39	NA
TU3579	0	3401425	3401494	+	sll1471, sll1472, sll1473, sll1474, sll1475	stat. P.	1.39	NA
TU3579	5	3404381	3399379	-	sll1471, sll1472, sll1473, sll1474, sll1475	P	1.38	phycobilisome rod-core linker polypeptide , unknown protein , a part of phytochrome-like sensor histidine kinase gene (disrupted by insertion of IS) , putative transposase [ISY203_g] , a part of phytochrome-like sensor histidine kinase gene (disrupted by insertion of IS)
TU3578, TU3580	5	3404381	3399379	-	slr1583	P	1.38	phycobilisome rod-core linker polypeptide , unknown protein , a part of phytochrome-like sensor histidine kinase gene (disrupted by insertion of IS) , putative transposase [ISY203_g] , a part of phytochrome-like sensor histidine kinase gene (disrupted by insertion of IS)
NA	0	3404404	3404521	+	NA	stat. P.	1.05	NA
TU3581	0	3404404	3404521	+	NA	stat. P.	1.05	NA
TU3583	2	3404522	3405469	+	NA	exp. P.	2.92	two-component transcription regulator OmpR subfami ly , putative transposase [ISY508_c]
TU3582	2	3404522	3405469	+	slr1584, slr1585	exp. P.	2.92	two-component transcription regulator OmpR subfami ly , putative transposase [ISY508_c]
TU3583	0	3404790	3404689	-	NA	N	1.5	NA
TU3582	0	3404790	3404689	-	slr1584, slr1585	N	1.5	NA
TU3585	0	3407268	3407369	+	NA	15C	1.95	NA
TU3584	0	3407268	3407369	+	sll1470	15C	1.95	NA
TU3584	1	3407891	3405936	-	sll1470	15C	1.18	isopropylmalate isomerase large subunit
TU3585	1	3407891	3405936	-	slr1586	15C	1.18	isopropylmalate isomerase large subunit
TU3587	2	3407998	3410276	+	NA	exp. P.	1.64	two-component transcription regulator , glucosylglycerolphosphate phosphatase
TU3586	2	3407998	3410276	+	slr1588, slr0746	exp. P.	1.64	two-component transcription regulator , glucosylglycerolphosphate phosphatase
TU3587	0	3409347	3409246	-	NA	15C	1.28	NA
TU3586	0	3409347	3409246	-	slr1588, slr0746	15C	1.28	NA
TU3589	1	3410410	3411898	+	sll0736	15C	1.07	ATP-binding subunit of an ABC-type osmolyte transporter
TU3588	1	3410410	3411898	+	slr0747	15C	1.07	ATP-binding subunit of an ABC-type osmolyte transporter
TU3589	0	3411551	3411452	-	NA	15C	4.18	NA
TU3588	0	3411551	3411452	-	slr0747	15C	4.18	NA
TU3591	0	3414505	3414606	+	NA	15C	3.42	NA
TU3590	0	3414505	3414606	+	sll0735, sll0736	15C	3.42	NA
TU3591	2	3414715	3412647	-	NA	15C	1.98	hypothetical protein , hypothetical protein
TU3590	2	3414715	3412647	-	sll0735, sll0736	15C	1.98	hypothetical protein , hypothetical protein
NA	1	3414811	3414958	+	NA	N	1.43	hypothetical protein
TU3592	1	3414811	3414958	+	slr0748	N	1.43	hypothetical protein
TU3593	0	3415243	3415764	+	NA	N	2.29	NA
NA	0	3415243	3415764	+	ncl1730	N	2.29	NA
TU3595	3	3415997	3418939	+	sll0733	P	4.68	light-independent protochlorophyllide reductase ir on protein subunit ChlL , hypothetical protein , light-independent protochlorophyllide reductase su bunit ChlN
TU3594	3	3415997	3418939	+	slr0749, ssr1251, slr0750	P	4.68	light-independent protochlorophyllide reductase ir on protein subunit ChlL , hypothetical protein , light-independent protochlorophyllide reductase su bunit ChlN
TU3595	1	3419464	3420386	+	sll0733	N	1.34	hypothetical protein
TU3596	1	3419464	3420386	+	slr0751	N	1.34	hypothetical protein
TU3595	1	3420370	3418662	-	sll0733	N	1.22	unknown protein
TU3594, TU3596	1	3420370	3418662	-	slr0749, ssr1251, slr0750, slr0751	N	1.22	unknown protein
NA	1	3420387	3421774	+	NA	HL	1.23	phosphopyruvate hydratase
TU3597	1	3420387	3421774	+	slr0752	HL	1.23	phosphopyruvate hydratase
NA	0	3421775	3421894	+	NA	HL	1.31	NA
TU3598	0	3421775	3421894	+	NA	HL	1.31	NA
TU3599	1	3422537	3424512	+	ncr1680, slr0753	exp. P.	2.29	ncRNA, probable transport protein
NA	1	3422537	3424512	+	ssl1378	exp. P.	2.29	ncRNA, probable transport protein
TU3601	0	3426051	3426390	+	NA	15C	1.62	NA
TU3600	0	3426051	3426390	+	sll0728, sll0729	15C	1.62	NA
TU3601	2	3426555	3425106	-	NA	15C	1.11	acetyl-CoA carboxylase alpha subunit , probable DNA methyltransferase
TU3600	2	3426555	3425106	-	sll0728, sll0729	15C	1.11	acetyl-CoA carboxylase alpha subunit , probable DNA methyltransferase
NA	0	3426751	3426618	-	NA	P	1.7	NA
TU3602	0	3426751	3426618	-	NA	P	1.7	NA
TU3604	0	3427230	3427448	+	ncr1690	exp. P.	4.01	NA
TU3603	0	3427230	3427448	+	ssl1376, ssl1377	exp. P.	4.01	NA
TU3604	2	3427318	3426752	-	ncr1690	Fe	1.16	hypothetical protein , hypothetical protein
TU3603	2	3427318	3426752	-	ssl1376, ssl1377	Fe	1.16	hypothetical protein , hypothetical protein
TU3605	0	3427559	3427631	+	NA	0	1.5	NA
NA	0	3427559	3427631	+	ncl1740	0	1.5	NA
NA	1	3427632	3428198	+	ncl1750	15C	2.16	hypothetical protein
TU3606	1	3427632	3428198	+	ssr1256	15C	2.16	hypothetical protein
NA	0	3428247	3428301	+	NA	15C	3.11	NA
TU3607	0	3428247	3428301	+	NA	15C	3.11	NA
NA	3	3428302	3429497	+	sll0727	15C	2.35	hypothetical protein , hypothetical protein , hypothetical protein
TU3608	3	3428302	3429497	+	slr0755, ssr1258, ssr1260	15C	2.35	hypothetical protein , hypothetical protein , hypothetical protein
NA	0	3430604	3430505	-	NA	N	1.36	hypothetical protein 
TU3609	0	3430604	3430505	-	sll0727	N	1.36	hypothetical protein 
NA	1	3433018	3431248	-	NA	15C	1.19	phosphoglucomutase
TU3610	1	3433018	3431248	-	sll0726	15C	1.19	phosphoglucomutase
TU3612	3	3433240	3436811	+	sll0723	15C	2.13	circadian clock protein KaiA homolog , circadian clock protein KaiB homolog , circadian clock protein KaiC homolog
TU3611	3	3433240	3436811	+	slr0756, slr0757, slr0758	15C	2.13	circadian clock protein KaiA homolog , circadian clock protein KaiB homolog , circadian clock protein KaiC homolog
TU3612	0	3434825	3434705	-	NA	42C	1.1	NA
TU3611	0	3434825	3434705	-	slr0756, slr0757, slr0758	42C	1.1	NA
NA	0	3438580	3437575	-	NA	15C	2.02	unknown protein 
TU3613	0	3438580	3437575	-	sll0723	15C	2.02	unknown protein 
TU3614	0	3439171	3439320	+	NA	P	1.21	NA
NA	0	3439171	3439320	+	sll0723	P	1.21	NA
TU3616	0	3439412	3439610	+	NA	exp. P.	1.34	NA
TU3615	0	3439412	3439610	+	sll0723	exp. P.	1.34	NA
TU3615	0	3439575	3439398	-	NA	exp. P.	1.18	NA
TU3616	0	3439575	3439398	-	NA	exp. P.	1.18	NA
NA	0	3440146	3439603	-	NA	N	1.46	unknown protein 
TU3617	0	3440146	3439603	-	sll0723	N	1.46	unknown protein 
TU3619	0	3442303	3442999	+	NA	P	2.84	NA
TU3618, TU3620	0	3442303	3442999	+	sll0722	P	2.84	NA
TU3618	0	3442644	3441917	-	NA	0	1.21	NA
TU3619	0	3442644	3441917	-	ssr1274	#REF!	1.21	NA
TU3619	1	3443373	3442645	-	NA	P	2.98	unknown protein
TU3620	1	3443373	3442645	-	sll0722	P	2.98	unknown protein
NA	0	3443780	3443637	-	NA	15C	1.27	unknown protein 
TU3621	0	3443780	3443637	-	sll0721	15C	1.27	unknown protein 
TU3622	0	3445724	3445954	+	NA	P	1.78	NA
TU3623	0	3445724	3445954	+	NA	P	1.78	NA
TU3622	0	3446541	3443980	-	NA	15C	1.22	NA
TU3623	0	3446541	3443980	-	NA	15C	1.22	NA
NA	0	3446858	3446757	-	NA	N	1.74	unknown protein 
TU3624	0	3446858	3446757	-	sll0721	N	1.74	unknown protein 
NA	1	3447468	3447298	-	NA	P	2.49	leukotoxin
TU3625	1	3447468	3447298	-	sll0721	P	2.49	leukotoxin
TU3626	0	3447697	3448261	+	NA	P	6.27	NA
TU3627	0	3447697	3448261	+	sll1552, sll0720	P	6.27	NA
TU3626	2	3449777	3448115	-	NA	P	58.69	potentially regulatory sRNA, unknown protein , RTX toxin activating protein homolog
TU3627	2	3449777	3448115	-	psiR1, sll1552, sll0720	P	58.69	potentially regulatory sRNA, unknown protein , RTX toxin activating protein homolog
NA	1	3452394	3452705	+	NA	exp. P.	1.1	hypothetical protein
TU3628	1	3452394	3452705	+	slr1652	exp. P.	1.1	hypothetical protein
